10.053189963700799, 0.0016420688314461376
29.533336945194264, 0.0019458874182949268
40.341830767318605, 0.002545134982679005
49.73054455177338, 0.002398926321224036
59.82914835506295, 0.002625445772688584
54.77865135237635, 0.0025494373464295186
80.01679515330758, 0.003376495071403307
90.10822835034625, 0.0038265223197070514
99.49694213480103, 0.0036803136582520962
108.13035206083225, 0.0045769262638591865
116.79005420978325, 0.004654010281055887
155.01416593101558, 0.005708447930244338
192.48536399590802, 0.0077312042475484455
293.4020861683786, 0.012156974131639582
380.64685242254956, 0.015237609989132553
496.6290183280696, 0.02257349871407128
568.7127327658462, 0.025724119688572605
588.0685892389915, 0.029902073420634133
681.8075345543548, 0.03305914794076123
810.2689455384489, 0.033916967566551194
992.1226906664203, 0.03553573192768204
